"OrderID","OrderDate","CustomerName","Country","ProductID","ProductName","Category","UnitPrice","Quantity","SalesRep","PaymentMethod","DiscountCode","OrderSource"
"11586","2024-06-21","paul said","Kenya","P008","Jeans","Footwear","112.30","1","Unknown","unknown","NEW10","mobile"
"11587","2024-04-24","moses c otieno","South Sudan","P020","Necklace","Apparel","12.82","1","Unknown","bank transfer","null","affiliate"
"11588","2025-01-09","j. mensah","Kenya","P008","Jeans","Footwear","112.30","1","Unknown","Cash","null","none"
"11589","2025-01-13","sam z mugabe","Tanzania","P007","Belt","Apparel","22.02","1","TEAM_A","mpesa","DISC-20","store"
"11590","2024-04-06","jane okoth","Uganda","P017","Watch","Accessories","76.48","1","Bob","Debit","SUMMER","store"
"11592","2024-03-10","l. njoroge","Uganda","P011","Dress","Apparel","59.57","1","TEAM_A","Debit","null","web"
"11594","2025-07-07","esther mutiso","Kenya","P011","Dress","Apparel","59.57","1","Alice M.","mpesa","NEW10","Web"
"11595","2024-09-28","j. mensah","Uganda","P030","Ankle Socks","Footwear ","83.25","1","Unknown","Debit","NEW10","none"
"11596","2025-09-14","mary b ibrahim","South Sudan","P019","Earrings","Accessories","43.66","1","TEAM_A","Mpesa","NEW10","Web"
"11597","2025-05-27","grace c kim","Tanzania","P026","Beanie","Clothes","13.49","1","charles","mpesa","null","affiliate"
"11598","2024-04-25","amina mwangi","South Sudan","P025","Windbreaker","Apparel","90.77","1","Alice M.","Credit Card","null","affiliate"
"11599","2025-12-21","m. kamau","Kenya","P004","Sunglasses","Apparel","80.88","1","Alice M.","mpesa","SUMMER","store"
"11600","2025-05-01","grace ibrahim","Uganda","P024","Sandals","Apparel","48.32","1","Bob","bank transfer","null","store"
"11601","2025-03-12","robert wanjiru","South Sudan","P020","Necklace","Apparel","12.82","3","charles","Cash","null","affiliate"
"11602","2024-07-05","noah njoroge","Tanzania","P002","Sneakers","Apparel","86.72","1","Alice M.","mpesa","null","mobile"
"11603","2025-06-07",\N,"Uganda","P003","Hoodie","Footwear ","37.22","1","Alice M.","unknown","DISC-20","affiliate"
"11604","2024-07-24","moses kamau","Kenya","P026","Beanie","Clothes","13.49","1","Bob","unknown","NEW10","store"
"11605","2025-08-15","a. mwangi","Kenya","P012","Skirt","Footwear","38.53","1","TEAM_A","unknown","null","store"
"11606","2024-06-19","m. karanja","Kenya","P005","T-shirt","Clothes","110.09","1","charles","mpesa","null","store"
"11607","2024-04-14","jane mugabe","rwanda","P027","Sports Tee","Clothes","28.49","1","charles","unknown","SUMMER","affiliate"
"11608","2023-10-20","robert said","Uganda","P012","Skirt","Footwear","38.53","1","charles","Mpesa","null","store"
"11609","2024-09-20","m. kim","Kenya","P001","Denim Jacket","Accessories","139.90","1","Unknown","bank transfer","NEW10","store"
"11610","2025-04-30","tom z wanjiru","Uganda","P019","Earrings","Accessories","43.66","1","Bob","Mpesa","null","affiliate"
"11612","2024-05-13","linda wanjiru","Kenya","P019","Earrings","Accessories","43.66","1","TEAM_A","Credit Card","null","mobile"
"11613","2025-01-31","tom.b.wanjiru@hotmail.com","rwanda","P004","Sunglasses","Apparel","80.88","3","Unknown","Debit","SUMMER","mobile"
"11614","2024-04-05","a. karanja","Tanzania","P005","T-shirt","Clothes","110.09","1","charles","Mpesa","DISC-20","mobile"
"11615","2025-01-26","mark ibrahim","Kenya","P014","Shorts","Footwear","6.26","1","TEAM_A","unknown","NEW10","affiliate"
"11616","2025-01-08","john mensah","Uganda","P002","Sneakers","Apparel","86.72","1","Alice M.","unknown","SUMMER","mobile"
"11617","2024-02-29","jane c mwangi","Tanzania","P014","Shorts","Footwear","62.57","1","Bob","bank transfer","SUMMER","store"
"11618","2024-03-04","peter  njoroge","Kenya","P003","Hoodie","Footwear ","37.22","1","Unknown","Credit Card","null","store"
"11619","2024-02-18","peter wanjiru","Kenya","P010","Cap","Accessories","28.77","1","TEAM_A","bank transfer","null","Web"
"11620","2024-11-07","fatima njoroge","Uganda","P014","Shorts","Footwear","62.57","2","TEAM_A","unknown","NEW10","affiliate"
"11621","2025-04-09","linda kim","Burundi","P025","Windbreaker","Apparel","90.77","1","charles","Cash","DISC-20","web"
"11622","2025-05-09","lydia said","Rwanda","P002","Sneakers","Apparel","86.72","1","Bob","Mpesa","null","store"
"11623","2024-03-06","d. mugabe","Rwanda","P009","Scarf","Apparel","20.66","1","Bob","bank transfer","NEW10","affiliate"
"11624","2025-09-16","l. doe","Kenya","P010","Cap","Accessories","28.77","1","TEAM_A","unknown","null","store"
"11625","2025-09-30","robert c mugabe","Uganda","P003","Hoodie","Footwear ","37.22","1","charles","Debit","NEW10","web"
"11627","2025-01-28","lydia mugabe","Tanzania","P027","Sports Tee","Clothes","28.49","2","Bob","Credit Card","null","none"
"11629","2024-03-07","amina okoth","Tanzania","P013","Blazer","Apparel","18.78","1","Unknown","Credit Card","DISC-20","affiliate"
"11630","2025-04-12","david mutiso","rwanda","P027","Sports Tee","Clothes","28.49","1","Alice M.","unknown","NEW10","Web"
"11631","2025-07-20","david njoroge","Tanzania","P014","Shorts","Footwear","62.57","1","Alice M.","bank transfer","null","store"
"11632","2024-11-24","c. karanja","Rwanda","P020","Necklace","Apparel","12.82","1","charles","unknown","null","Web"
"11633","2024-03-18","jane b mensah","Kenya","P016","Backpack","Accessories","76.33","2","TEAM_A","Debit","DISC-20","affiliate"
"11634","2024-07-04","a. karanja","Tanzania","P018","Bracelet","Footwear","113.51","2","Bob","unknown","null","mobile"
"11635","2023-02-23","mary mutiso","Rwanda","P020","Necklace","Apparel","12.82","1","Unknown","mpesa","SUMMER","affiliate"
"11636","2024-08-18","a. mwase","Tanzania","P026","Beanie","Clothes","13.49","1","Unknown","bank transfer","null","store"
"11637","2025-09-09","peter okoth","Kenya","P030","Ankle Socks","Footwear ","83.25","1","Bob","Debit","null","store"
"11638","2024-05-25","e. njoroge","Rwanda","P006","Running Shoes","Clothes","116.45","1","TEAM_A","Cash","DISC-20","store"
"11639","2025-04-04","noah njoroge","Kenya","P025","Windbreaker","Apparel","90.77","1","Unknown","unknown","null","store"
"11640","2025-09-08","lydia z njoroge","Kenya","P026","Beanie","Clothes","13.49","1","Unknown","Mpesa","NEW10","none"
"11642","2025-07-21","grace mugabe","Kenya","P022","Boots","Footwear","10.34","1","Alice M.","bank transfer","null","none"
"11643","2025-10-19","amina z said","Kenya","P013","Blazer","Apparel","18.78","1","Unknown","bank transfer","SUMMER","store"
"11644","2025-03-20","lydia mugabe","Rwanda","P014","Shorts","Footwear","62.57","1","Alice M.","Cash","null","Web"
"11645","2026-04-01","noah otieno","Tanzania","P012","Skirt","Footwear","38.53","1","TEAM_A","unknown","DISC-20","affiliate"
"11646","2024-01-15","esther z mwangi","Uganda","P018","Bracelet","Footwear","113.51","1","Unknown","Mpesa","null","mobile"
"11647","2024-03-30","peter njoroge","Burundi","P014","Shorts","Footwear","62.57","2","TEAM_A","bank transfer","null","Web"
"11648","2025-07-02","robert b otieno","Burundi","P001","Denim Jacket","Accessories","139.90","1","Alice M.","mpesa","NEW10","web"
"11649","2024-02-09","fatima karanja","Rwanda","P010","Cap","Accessories","28.77","2","Alice M.","Credit Card","null","store"
"11650","2025-08-20","p. ibrahim","Tanzania","P006","Running Shoes","Clothes","1164.50","1","TEAM_A","unknown","null","affiliate"
"11651","2024-11-04","linda kim","Kenya","P025","Windbreaker","Apparel","90.77","1","Unknown","unknown","null","none"
"11652","2024-01-21","moses mwangi","South Sudan","P024","Sandals","Apparel","48.32","2","Unknown","Credit Card","null","affiliate"
"11653","2024-05-01","david d kim","Uganda","P020","Necklace","Apparel","12.82","4","Alice M.","Credit Card","SUMMER","store"
"11654","2025-06-18","o. mugabe","South Sudan","P014","Shorts","Footwear","31.29","2","TEAM_A","unknown","null","web"
"11655","2024-08-13","alice kim","Kenya","P004","Sunglasses","Apparel","80.88","1","Unknown","Mpesa","null","web"
"11656","2023-02-04","esther otieno","Tanzania","P017","Watch","Accessories","76.48","1","Alice M.","bank transfer","DISC-20","none"
"11657","2024-10-31","mark said","Rwanda","P010","Cap","Accessories","28.77","1","Unknown","Cash","DISC-20","Web"
"11659","2024-04-14","paul wanjiru","rwanda","P025","Windbreaker","Apparel","9.08","1","Unknown","Cash","null","none"
"11661","2024-10-10","g. karanja","Tanzania","P028","Leggings","Footwear","28.75","4","TEAM_A","bank transfer","NEW10","affiliate"
"11663","2025-03-23","sophia mutiso","Kenya","P014","Shorts","Footwear","62.57","1","Bob","unknown","SUMMER","Web"
"11664","2024-06-07","alice z mutiso","Uganda","P017","Watch","Accessories","764.80","1","Bob","mpesa","SUMMER","Web"
"11665","2024-11-29","brian doe","Tanzania","P012","Skirt","Footwear","38.53","1","TEAM_A","Debit","null","web"
"11666","2024-10-18","lydia c mensah","Uganda","P017","Watch","Accessories","76.48","1","TEAM_A","bank transfer","NEW10","Web"
"11667","2025-04-05","moses  z  mutiso","Kenya","P013","Blazer","Apparel","18.78","1","Unknown","Credit Card","null","none"
"11669","2024-07-24","david karanja","Kenya","P026","Beanie","Clothes","13.49","1","charles","bank transfer","null","mobile"
"11670","2025-01-03","mark d mutiso","Kenya","P026","Beanie","Clothes","13.49","1","charles","mpesa","null","affiliate"
"11671","2025-02-23","lilian said","Burundi","P018","Bracelet","Footwear","227.02","1","charles","bank transfer","null","none"
"11672","2024-08-14","moses said","Uganda","P012","Skirt","Footwear","38.53","1","charles","Cash","DISC-20","affiliate"
"11673","2025-11-19","lydia okoth","Uganda","P004","Sunglasses","Apparel","80.88","1","Unknown","unknown","null","web"
"11674","2024-04-11","noah  kim","Tanzania","P003","Hoodie","Footwear ","37.22","1","TEAM_A","bank transfer","DISC-20","affiliate"
"11676","2024-05-14","esther d mugabe","Burundi","P020","Necklace","Apparel","12.82","1","Unknown","bank transfer","null","store"
"11677","2023-07-22","o. wanjiru","South Sudan","P026","Beanie","Clothes","13.49","1","Alice M.","unknown","NEW10","none"
"11678","2025-04-24","linda okoth","South Sudan","P028","Leggings","Footwear","28.75","2","Bob","unknown","null","store"
"11679","2025-05-03","mary c wanjiru","Burundi","P004","Sunglasses","Apparel","80.88","1","Bob","mpesa","NEW10","store"
"11680","2024-07-09","m. ibrahim","Uganda","P002","Sneakers","Apparel","86.72","2","Unknown","bank transfer","SUMMER","Web"
"11681","2024-11-27","sophia wanjiru","Kenya","P019","Earrings","Accessories","43.66","1","Unknown","Debit","null","web"
"11682","2024-04-17","lydia mugabe","Kenya","P004","Sunglasses","Apparel","80.88","1","Alice M.","Mpesa","NEW10","affiliate"
"11683","2025-09-30","peter okoth","Kenya","P012","Skirt","Footwear","38.53","1","Alice M.","Cash","null","web"
"11684","2025-09-17","t. mwase","Tanzania","P001","Denim Jacket","Accessories","139.90","2","charles","unknown","null","store"
"11685","2024-10-18","esther  wanjiru","Tanzania","P021","Sunglass Case","Footwear","50.53","1","charles","Mpesa","null","mobile"
"11686","2025-02-12","t. okoth","Uganda","P021","Sunglass Case","Footwear","50.53","1","Unknown","unknown","NEW10","store"
"11687","2024-04-15","m. wanjiru","South Sudan","P009","Scarf","Apparel","20.66","1","Unknown","Debit","DISC-20","Web"
"11688","2024-02-05","tom karanja","Kenya","P018","Bracelet","Footwear","113.51","1","Unknown","unknown","SUMMER","store"
"11689","2025-03-27","mary wanjiru","Kenya","P026","Beanie","Clothes","13.49","2","Bob","unknown","NEW10","web"
"11690","2024-04-17","noah mwangi","Rwanda","P009","Scarf","Apparel","10.33","1","TEAM_A","unknown","DISC-20","mobile"
"11691","2025-06-10","alice z said","rwanda","P016","Backpack","Accessories","76.33","1","TEAM_A","Debit","SUMMER","none"
"11692","2025-06-05","mary mugabe","Kenya","P002","Sneakers","Apparel","86.72","1","Unknown","unknown","SUMMER","affiliate"
"11694","2025-10-17",\N,"Tanzania","P013","Blazer","Apparel","187.80","1","Unknown","mpesa","null","store"
"11695","2024-09-04","peter said","South Sudan","P019","Earrings","Accessories","43.66","1","TEAM_A","Credit Card","DISC-20","store"
"11696","2025-08-21","jane kamau","Tanzania","P015","Socks","Apparel","83.19","1","TEAM_A","mpesa","NEW10","mobile"
"11697","2024-09-12","brian ibrahim","Burundi","P019","Earrings","Accessories","43.66","2","Unknown","unknown","DISC-20","affiliate"
"11698","2025-06-18","fatima kamau","Uganda","P004","Sunglasses","Apparel","80.88","1","TEAM_A","Debit","null","Web"
"11699","2024-01-28","moses otieno","Burundi","P026","Beanie","Clothes","13.49","1","Unknown","Cash","null","affiliate"
"11700","2024-07-08","david said","Tanzania","P017","Watch","Accessories","76.48","1","Unknown","mpesa","DISC-20","store"
"11701","2024-02-08","tom c okoth","South Sudan","P030","Ankle Socks","Footwear ","832.50","1","Alice M.","unknown","null","store"
"11702","2024-08-16","lydia wanjiru","Kenya","P022","Boots","Footwear","10.34","1","charles","unknown","null","web"
"11703","2024-09-06","peter b ibrahim","Kenya","P025","Windbreaker","Apparel","90.77","2","Unknown","Credit Card","SUMMER","Web"
"11704","2024-10-11","grace okoth","rwanda","P002","Sneakers","Apparel","86.72","1","Unknown","mpesa","DISC-20","Web"
"11705","2025-03-27","jane c mwase","Kenya","P012","Skirt","Footwear","38.53","1","TEAM_A","Mpesa","DISC-20","store"
"11706","2025-01-21","n. mutiso","Uganda","P020","Necklace","Apparel","12.82","1","charles","unknown","null","affiliate"
"11707","2025-02-22","t. mutiso","Burundi","P004","Sunglasses","Apparel","80.88","1","charles","mpesa","DISC-20","store"
"11709","2025-07-20","c. mensah","Tanzania","P015","Socks","Apparel","83.19","1","Unknown","unknown","SUMMER","affiliate"
"11710","2025-01-22","moses karanja","South Sudan","P005","T-shirt","Clothes","110.09","1","TEAM_A","Debit","SUMMER","mobile"
"11711","2025-08-20","grace kim","South Sudan","P007","Belt","Apparel","22.02","1","charles","Mpesa","DISC-20","store"
"11712","2024-02-29","m. wanjiru","rwanda","P007","Belt","Apparel","22.02","1","Alice M.","unknown","null","affiliate"
"11713","2025-04-04","o. okoth","Uganda","P024","Sandals","Apparel","48.32","1","Alice M.","Cash","DISC-20","none"
"11714","2025-03-17","s. njoroge","Tanzania","P022","Boots","Footwear","10.34","1","Unknown","unknown","null","mobile"
"11715","2025-09-30","brian karanja","Kenya","P008","Jeans","Footwear","112.30","1","Alice M.","Credit Card","DISC-20","store"
"11716","2025-12-17","lilian wanjiru","Rwanda","P001","Denim Jacket","Accessories","139.90","1","Alice M.","bank transfer","null","affiliate"
"11717","2025-01-07","j. doe","Kenya","P016","Backpack","Accessories","76.33","2","charles","Credit Card","DISC-20","none"
"11718","2024-11-05","paul d mugabe","Tanzania","P008","Jeans","Footwear","112.30","1","charles","mpesa","null","mobile"
"11719","2025-08-24","david ibrahim","Uganda","P003","Hoodie","Footwear ","37.22","1","TEAM_A","Credit Card","null","web"
"11720","2024-02-03","esther  z  kamau","South Sudan","P004","Sunglasses","Apparel","80.88","1","charles","unknown","NEW10","mobile"
"11721","2026-08-17","fatima mwangi","Rwanda","P009","Scarf","Apparel","20.66","1","Unknown","Cash","DISC-20","store"
"11722","2024-03-03","j.  kamau","Kenya","P003","Hoodie","Footwear ","372.20","2","Bob","Cash","null","affiliate"
"11723","2025-08-05","mark njoroge","Tanzania","P002","Sneakers","Apparel","86.72","2","TEAM_A","Debit","DISC-20","store"
"11725","2024-03-29","t. mugabe","Uganda","P016","Backpack","Accessories","76.33","1","TEAM_A","Mpesa","DISC-20","store"
"11726","2024-01-08","linda mwase","Kenya","P030","Ankle Socks","Footwear ","83.25","2","Unknown","unknown","NEW10","Web"
"11727","2023-09-14","noah ibrahim","Kenya","P017","Watch","Accessories","76.48","1","TEAM_A","unknown","SUMMER","web"
"11728","2024-05-01","owen doe","Uganda","P005","T-shirt","Clothes","110.09","1","Bob","Mpesa","null","affiliate"
"11729","2023-10-06","lilian njoroge","Kenya","P027","Sports Tee","Clothes","28.49","1","charles","Cash","DISC-20","store"
"11730","2023-05-04","esther mwangi","South Sudan","P020","Necklace","Apparel","12.82","1","Unknown","Mpesa","null","affiliate"
"11731","2025-03-14","sophia mwase","Uganda","P013","Blazer","Apparel","18.78","1","Unknown","Cash","DISC-20","none"
"11732","2025-06-25","chloe kim","South Sudan","P005","T-shirt","Clothes","110.09","1","Alice M.","bank transfer","null","none"
"11733","2024-04-18","p. doe","Uganda","P005","T-shirt","Clothes","110.09","1","TEAM_A","Mpesa","SUMMER","store"
"11734","2025-04-06","esther mugabe","Rwanda","P014","Shorts","Footwear","31.29","1","charles","Mpesa","null","affiliate"
"11736","2024-11-03","chloe said","Tanzania","P003","Hoodie","Footwear ","37.22","2","TEAM_A","mpesa","null","web"
"11738","2024-12-01","david ibrahim","Tanzania","P019","Earrings","Accessories","43.66","1","Unknown","Debit","NEW10","web"
"11739","2024-07-10","m. mwangi","Uganda","P006","Running Shoes","Clothes","116.45","1","TEAM_A","Cash","null","mobile"
